byte_index,bit_index,ones,zeros,p1,x,msb_expanded_column,lsb_expanded_column
66,0,380,620,0.380000000,620,535,528
66,1,359,641,0.359000000,641,534,529
66,2,384,616,0.384000000,616,533,530
66,3,362,638,0.362000000,638,532,531
66,4,375,625,0.375000000,625,531,532
66,5,374,626,0.374000000,626,530,533
66,6,383,617,0.383000000,617,529,534
66,7,406,594,0.406000000,594,528,535
67,0,363,637,0.363000000,637,543,536
67,1,398,602,0.398000000,602,542,537
67,2,365,635,0.365000000,635,541,538
67,3,415,585,0.415000000,585,540,539
67,4,374,626,0.374000000,626,539,540
67,5,387,613,0.387000000,613,538,541
67,6,369,631,0.369000000,631,537,542
67,7,389,611,0.389000000,611,536,543
68,0,362,638,0.362000000,638,551,544
68,1,373,627,0.373000000,627,550,545
68,2,387,613,0.387000000,613,549,546
68,3,376,624,0.376000000,624,548,547
68,4,379,621,0.379000000,621,547,548
68,5,371,629,0.371000000,629,546,549
68,6,345,655,0.345000000,655,545,550
68,7,391,609,0.391000000,609,544,551
69,0,379,621,0.379000000,621,559,552
69,1,330,670,0.330000000,670,558,553
69,2,390,610,0.390000000,610,557,554
69,3,384,616,0.384000000,616,556,555
69,4,371,629,0.371000000,629,555,556
69,5,362,638,0.362000000,638,554,557
69,6,403,597,0.403000000,597,553,558
69,7,360,640,0.360000000,640,552,559
70,0,347,653,0.347000000,653,567,560
70,1,353,647,0.353000000,647,566,561
70,2,407,593,0.407000000,593,565,562
70,3,373,627,0.373000000,627,564,563
70,4,391,609,0.391000000,609,563,564
70,5,383,617,0.383000000,617,562,565
70,6,337,663,0.337000000,663,561,566
70,7,357,643,0.357000000,643,560,567
71,0,381,619,0.381000000,619,575,568
71,1,354,646,0.354000000,646,574,569
71,2,344,656,0.344000000,656,573,570
71,3,358,642,0.358000000,642,572,571
71,4,363,637,0.363000000,637,571,572
71,5,358,642,0.358000000,642,570,573
71,6,357,643,0.357000000,643,569,574
71,7,373,627,0.373000000,627,568,575
72,0,388,612,0.388000000,612,583,576
72,1,369,631,0.369000000,631,582,577
72,2,333,667,0.333000000,667,581,578
72,3,392,608,0.392000000,608,580,579
72,4,382,618,0.382000000,618,579,580
72,5,380,620,0.380000000,620,578,581
72,6,360,640,0.360000000,640,577,582
72,7,382,618,0.382000000,618,576,583
73,0,379,621,0.379000000,621,591,584
73,1,368,632,0.368000000,632,590,585
73,2,345,655,0.345000000,655,589,586
73,3,387,613,0.387000000,613,588,587
73,4,383,617,0.383000000,617,587,588
73,5,406,594,0.406000000,594,586,589
73,6,394,606,0.394000000,606,585,590
73,7,364,636,0.364000000,636,584,591
74,0,385,615,0.385000000,615,599,592
74,1,363,637,0.363000000,637,598,593
74,2,371,629,0.371000000,629,597,594
74,3,373,627,0.373000000,627,596,595
74,4,361,639,0.361000000,639,595,596
74,5,386,614,0.386000000,614,594,597
74,6,372,628,0.372000000,628,593,598
74,7,383,617,0.383000000,617,592,599
75,0,394,606,0.394000000,606,607,600
75,1,348,652,0.348000000,652,606,601
75,2,364,636,0.364000000,636,605,602
75,3,369,631,0.369000000,631,604,603
75,4,357,643,0.357000000,643,603,604
75,5,363,637,0.363000000,637,602,605
75,6,380,620,0.380000000,620,601,606
75,7,374,626,0.374000000,626,600,607
76,0,362,638,0.362000000,638,615,608
76,1,385,615,0.385000000,615,614,609
76,2,378,622,0.378000000,622,613,610
76,3,379,621,0.379000000,621,612,611
76,4,393,607,0.393000000,607,611,612
76,5,354,646,0.354000000,646,610,613
76,6,371,629,0.371000000,629,609,614
76,7,355,645,0.355000000,645,608,615
77,0,384,616,0.384000000,616,623,616
77,1,375,625,0.375000000,625,622,617
77,2,373,627,0.373000000,627,621,618
77,3,378,622,0.378000000,622,620,619
77,4,380,620,0.380000000,620,619,620
77,5,376,624,0.376000000,624,618,621
77,6,364,636,0.364000000,636,617,622
77,7,357,643,0.357000000,643,616,623
78,0,347,653,0.347000000,653,631,624
78,1,350,650,0.350000000,650,630,625
78,2,387,613,0.387000000,613,629,626
78,3,348,652,0.348000000,652,628,627
78,4,357,643,0.357000000,643,627,628
78,5,388,612,0.388000000,612,626,629
78,6,384,616,0.384000000,616,625,630
78,7,352,648,0.352000000,648,624,631
79,0,380,620,0.380000000,620,639,632
79,1,381,619,0.381000000,619,638,633
79,2,393,607,0.393000000,607,637,634
79,3,405,595,0.405000000,595,636,635
79,4,360,640,0.360000000,640,635,636
79,5,367,633,0.367000000,633,634,637
79,6,364,636,0.364000000,636,633,638
79,7,409,591,0.409000000,591,632,639
80,0,367,633,0.367000000,633,647,640
80,1,388,612,0.388000000,612,646,641
80,2,375,625,0.375000000,625,645,642
80,3,376,624,0.376000000,624,644,643
80,4,347,653,0.347000000,653,643,644
80,5,364,636,0.364000000,636,642,645
80,6,356,644,0.356000000,644,641,646
80,7,356,644,0.356000000,644,640,647
81,0,378,622,0.378000000,622,655,648
81,1,377,623,0.377000000,623,654,649
81,2,351,649,0.351000000,649,653,650
81,3,362,638,0.362000000,638,652,651
81,4,362,638,0.362000000,638,651,652
81,5,383,617,0.383000000,617,650,653
81,6,379,621,0.379000000,621,649,654
81,7,379,621,0.379000000,621,648,655
82,0,363,637,0.363000000,637,663,656
82,1,376,624,0.376000000,624,662,657
82,2,357,643,0.357000000,643,661,658
82,3,375,625,0.375000000,625,660,659
82,4,403,597,0.403000000,597,659,660
82,5,351,649,0.351000000,649,658,661
82,6,374,626,0.374000000,626,657,662
82,7,359,641,0.359000000,641,656,663
83,0,340,660,0.340000000,660,671,664
83,1,385,615,0.385000000,615,670,665
83,2,357,643,0.357000000,643,669,666
83,3,394,606,0.394000000,606,668,667
83,4,366,634,0.366000000,634,667,668
83,5,380,620,0.380000000,620,666,669
83,6,373,627,0.373000000,627,665,670
83,7,404,596,0.404000000,596,664,671
84,0,361,639,0.361000000,639,679,672
84,1,382,618,0.382000000,618,678,673
84,2,347,653,0.347000000,653,677,674
84,3,397,603,0.397000000,603,676,675
84,4,393,607,0.393000000,607,675,676
84,5,392,608,0.392000000,608,674,677
84,6,377,623,0.377000000,623,673,678
84,7,371,629,0.371000000,629,672,679
85,0,355,645,0.355000000,645,687,680
85,1,390,610,0.390000000,610,686,681
85,2,360,640,0.360000000,640,685,682
85,3,370,630,0.370000000,630,684,683
85,4,377,623,0.377000000,623,683,684
